,classifier_id,data_id,attack_id,n,defense_id,id,def_name,classifier_name,train_time,attack_size,attack_name,attack_iter,attack_batch_size,attack_threshold,attack_time,ben_pred_time,ben_acc,ben_cov,ben_mean,ben_std,ben_resid,adv_pred_time,adv_acc,adv_cov,adv_mean,adv_std,adv_resid
926a47dc09fa09a9720562a5415a9504e027f9297589cbfb23b6d9008e85271e,eebb818c6dfc7129d2ac6c1115d4aa2a4d06f7890481a47c4fc99faad7a51e3f,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,bc3ff436fe08e46c67e53d14bf20c08e020d76849fca9d2e99dfe0118d74665d,100000,7d7d050d40a21ce4319df2075be30c6a0fe9a4bf4d14599713c765b30ff82f1c,926a47dc09fa09a9720562a5415a9504e027f9297589cbfb23b6d9008e85271e,Feature Squeezing-bit_depth:64,Default Classifier,1085.610517698,100,PGD-step_size:0.001-norm:1,20,1024,0.03,86.10387052399983,35.97869175799997,0.9511,1.0,0.10000000149011612,0.29583248496055603,7.193945994465878e-10,0.03689931799999613,0.09,1.0,0.10000000149011612,0.2738991975784302,7.193945994465878e-10
cfb23ee370fa78236c82b7870fd50685667e086bfafe8046c3f1e534cc986cee,eebb818c6dfc7129d2ac6c1115d4aa2a4d06f7890481a47c4fc99faad7a51e3f,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,042eaab4f31e7b79d6b5591d51b2ad5186d3124cb2c0663cc289d0c70b0e1817,100000,7d7d050d40a21ce4319df2075be30c6a0fe9a4bf4d14599713c765b30ff82f1c,cfb23ee370fa78236c82b7870fd50685667e086bfafe8046c3f1e534cc986cee,Feature Squeezing-bit_depth:64,Default Classifier,1085.610517698,100,PGD-step_size:0.001-norm:2,20,1024,0.03,22.424808660000053,2.856751357999883,0.9511,1.0,0.10000000149011612,0.29583248496055603,7.193945994465878e-10,0.030742807000024186,0.09,1.0,0.10000000149011612,0.2738991975784302,7.193945994465878e-10
25053317d7f9c16b35566c7b590e6716a8adbd8c742ef04e48c9561c49a5f94a,eebb818c6dfc7129d2ac6c1115d4aa2a4d06f7890481a47c4fc99faad7a51e3f,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,0a5384f0ced60518a4338298672bc7414c2eb653d131345f6ed81f1b892b5b8a,100000,7d7d050d40a21ce4319df2075be30c6a0fe9a4bf4d14599713c765b30ff82f1c,25053317d7f9c16b35566c7b590e6716a8adbd8c742ef04e48c9561c49a5f94a,Feature Squeezing-bit_depth:64,Default Classifier,1085.610517698,100,PGD-step_size:0.001-norm:inf,20,1024,0.03,25.25144202299998,2.8407838319999428,0.9511,1.0,0.10000000149011612,0.29583248496055603,7.193945994465878e-10,0.030869920000213824,0.09,1.0,0.10000000149011612,0.2738991975784302,7.193945994465878e-10
d0a458e00a7c297b8ccd1f468ac605e05b1d4be04b5d0b93494be1b6611708de,eebb818c6dfc7129d2ac6c1115d4aa2a4d06f7890481a47c4fc99faad7a51e3f,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,4ec6484fcceddc1d6f48c05f140eae095a2f9d05db07eda74b9154021a57fea2,100000,7d7d050d40a21ce4319df2075be30c6a0fe9a4bf4d14599713c765b30ff82f1c,d0a458e00a7c297b8ccd1f468ac605e05b1d4be04b5d0b93494be1b6611708de,Feature Squeezing-bit_depth:64,Default Classifier,1085.610517698,100,PGD-step_size:0.01-norm:1,20,1024,0.03,25.965024420999953,3.008833991000074,0.9511,1.0,0.10000000149011612,0.29583248496055603,7.193945994465878e-10,0.031149968999898192,0.09,1.0,0.10000000149011612,0.2738991975784302,7.193945994465878e-10
9644c5c741fc30dd8fd7089f63277474413c6222e275b5b4b8deee991e277eea,eebb818c6dfc7129d2ac6c1115d4aa2a4d06f7890481a47c4fc99faad7a51e3f,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,63f95ca25baffd8171aee0f6329fd3a08dc27ea2b23438b43580dd18ead31d1f,100000,7d7d050d40a21ce4319df2075be30c6a0fe9a4bf4d14599713c765b30ff82f1c,9644c5c741fc30dd8fd7089f63277474413c6222e275b5b4b8deee991e277eea,Feature Squeezing-bit_depth:64,Default Classifier,1085.610517698,100,PGD-step_size:0.01-norm:2,20,1024,0.03,27.98565819700002,2.993071197999825,0.9511,1.0,0.10000000149011612,0.29583248496055603,7.193945994465878e-10,0.03176905100008298,0.09,1.0,0.10000000149011612,0.2738991975784302,7.193945994465878e-10
e5aac712ba0344ebc9b512de99fb83cb487e75d2017cfd7ecc9aa80c914a2f63,eebb818c6dfc7129d2ac6c1115d4aa2a4d06f7890481a47c4fc99faad7a51e3f,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,42b5a5bd7767d444ec17b0a2d1e693ef10cb2930fe3f79a2d86b013de259f89e,100000,7d7d050d40a21ce4319df2075be30c6a0fe9a4bf4d14599713c765b30ff82f1c,e5aac712ba0344ebc9b512de99fb83cb487e75d2017cfd7ecc9aa80c914a2f63,Feature Squeezing-bit_depth:64,Default Classifier,1085.610517698,100,PGD-step_size:0.01-norm:inf,20,1024,0.03,27.3674609279999,2.8874066420000872,0.9511,1.0,0.10000000149011612,0.29583248496055603,7.193945994465878e-10,0.03127028500011875,0.09,1.0,0.10000000149011612,0.2738991975784302,7.193945994465878e-10
6807b9bf41ae31faf66cefedb877ca17c60fd63d7f6e660ba69952a0c40c0062,eebb818c6dfc7129d2ac6c1115d4aa2a4d06f7890481a47c4fc99faad7a51e3f,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,4584134428d32ab796226502a194b39426d256966e4b23bcdc3b91cbd9c76f16,100000,7d7d050d40a21ce4319df2075be30c6a0fe9a4bf4d14599713c765b30ff82f1c,6807b9bf41ae31faf66cefedb877ca17c60fd63d7f6e660ba69952a0c40c0062,Feature Squeezing-bit_depth:64,Default Classifier,1085.610517698,100,PGD-step_size:0.1-norm:1,20,1024,0.03,22.848977273999935,2.8847865230000025,0.9511,1.0,0.10000000149011612,0.29583248496055603,7.193945994465878e-10,0.030376462000049287,0.09,1.0,0.10000000149011612,0.2738991975784302,7.193945994465878e-10
69392e3e600aed99da0c7f1c940fd972291baa682f0fe8f896379402de9b8186,eebb818c6dfc7129d2ac6c1115d4aa2a4d06f7890481a47c4fc99faad7a51e3f,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,2dc579016183356d283f03c2304d4b8fcfe09ba297904464e476e0174e6c6a4a,100000,7d7d050d40a21ce4319df2075be30c6a0fe9a4bf4d14599713c765b30ff82f1c,69392e3e600aed99da0c7f1c940fd972291baa682f0fe8f896379402de9b8186,Feature Squeezing-bit_depth:64,Default Classifier,1085.610517698,100,PGD-step_size:0.1-norm:2,20,1024,0.03,27.53683130200011,2.87646795500018,0.9511,1.0,0.10000000149011612,0.29583248496055603,7.193945994465878e-10,0.031085687000086182,0.09,1.0,0.10000000149011612,0.2738991975784302,7.193945994465878e-10
79f841e878bda78c4bc022543e4f5220df62350016b03acb424b459753a7b74d,eebb818c6dfc7129d2ac6c1115d4aa2a4d06f7890481a47c4fc99faad7a51e3f,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,90b76eead81655e7431ff36f87c678fb4492721dff4399a28eb1d6e8f150ccc8,100000,7d7d050d40a21ce4319df2075be30c6a0fe9a4bf4d14599713c765b30ff82f1c,79f841e878bda78c4bc022543e4f5220df62350016b03acb424b459753a7b74d,Feature Squeezing-bit_depth:64,Default Classifier,1085.610517698,100,PGD-step_size:0.1-norm:inf,20,1024,0.03,27.012123889000122,2.8940264760001355,0.9511,1.0,0.10000000149011612,0.29583248496055603,7.193945994465878e-10,0.030867566000097213,0.09,1.0,0.10000000149011612,0.2738991975784302,7.193945994465878e-10
f21a8714b8b30bb2aec501fe74e8be22c525138af0bac470d6b7ff94382ab16d,eebb818c6dfc7129d2ac6c1115d4aa2a4d06f7890481a47c4fc99faad7a51e3f,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,96b8ad469df275d4f92d75f9824befd2fad90b7276ef459b503f8486be1d54d7,100000,7d7d050d40a21ce4319df2075be30c6a0fe9a4bf4d14599713c765b30ff82f1c,f21a8714b8b30bb2aec501fe74e8be22c525138af0bac470d6b7ff94382ab16d,Feature Squeezing-bit_depth:64,Default Classifier,1085.610517698,100,FGM-step_size:0.001-norm:1,20,1024,0.03,2.989098944000034,3.025064469999961,0.9511,1.0,0.10000000149011612,0.29583248496055603,7.193945994465878e-10,0.032212725999897884,0.91,1.0,0.10000000149011612,0.2932955026626587,7.193945994465878e-10
