,classifier_id,data_id,attack_id,n,defense_id,id,def_name,classifier_name,train_time,attack_size,attack_name,attack_iter,attack_batch_size,attack_threshold,attack_time,ben_pred_time,ben_acc,adv_pred_time,adv_acc
45eab32bff578d9b42fe0354affe4c82e042370fa55c9b84e6e3e83fc7a537ae,3c5065cefd768bd179eac25e9d362632cee5222fe6612e70941e7255b12f1d3a40510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,fe1309b105b108d5c6c0d7a8e14ff0ffa83a3ce0c6aec8e586cf879e30e18a9e,1000,84679f8c7d004622681a4a970539bcb93c71ad05e6c99d6c0960ff47da59913e,45eab32bff578d9b42fe0354affe4c82e042370fa55c9b84e6e3e83fc7a537ae,Feature Squeezing,Default Classifier,8.801351308822632,10,Carlini,10,1024,0.3,12.02369236946106,0.05259561538696289,0.978,0.0018548965454101562,1.0
d006c11ad9193c756ea7de1ebfa1e5d24f0662b72293c5fbfc523e01e063e04b,3c5065cefd768bd179eac25e9d362632cee5222fe6612e70941e7255b12f1d3a40510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,51a165c440d49895eaa3c8363883894af57d2603f67478cb5a235d08249d7b56,1000,84679f8c7d004622681a4a970539bcb93c71ad05e6c99d6c0960ff47da59913e,d006c11ad9193c756ea7de1ebfa1e5d24f0662b72293c5fbfc523e01e063e04b,Feature Squeezing,Default Classifier,8.801351308822632,10,PixelAttack,10,1024,0.3,0.6955952644348145,0.04962921142578125,0.978,0.0021038055419921875,0.9
5caf93ec767ebaae96de527c6320c0f232c31492b61d552cdbc3805520029e51,3c5065cefd768bd179eac25e9d362632cee5222fe6612e70941e7255b12f1d3a40510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,478ab3f600a3beeb2374108f6a8209d08a2174d311778afd249ef516a7067344,1000,84679f8c7d004622681a4a970539bcb93c71ad05e6c99d6c0960ff47da59913e,5caf93ec767ebaae96de527c6320c0f232c31492b61d552cdbc3805520029e51,Feature Squeezing,Default Classifier,8.801351308822632,10,DeepFool,10,1024,0.3,4.972459077835083,0.08677840232849121,0.978,0.008964300155639648,0.1
6bd131fe8f820a817462064880d81276bee0aa23e8b88ccfbe79bc860fe43821,3c5065cefd768bd179eac25e9d362632cee5222fe6612e70941e7255b12f1d3a40510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,cbbec10b95adf1f2ace1e4d5f4b08727df60f4e02188f1e831a5edc6939dd03d,1000,84679f8c7d004622681a4a970539bcb93c71ad05e6c99d6c0960ff47da59913e,6bd131fe8f820a817462064880d81276bee0aa23e8b88ccfbe79bc860fe43821,Feature Squeezing,Default Classifier,8.801351308822632,10,HopSkipJump,10,1024,0.3,7.885408639907837,0.05183076858520508,0.978,0.0020935535430908203,0.0
6e1c6efd0a873775a87da832a70c242a410988257bdf1b9ed87359866a523f75,3c5065cefd768bd179eac25e9d362632cee5222fe6612e70941e7255b12f1d3a40510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,7f2d068c2fb8a1efc27d4c51e84bdedddcbd409de4c8f0535cb92fcd2af3c545,1000,84679f8c7d004622681a4a970539bcb93c71ad05e6c99d6c0960ff47da59913e,6e1c6efd0a873775a87da832a70c242a410988257bdf1b9ed87359866a523f75,Feature Squeezing,Default Classifier,8.801351308822632,10,AdversarialPatch,10,1024,0.3,0.23087811470031738,0.08490467071533203,0.978,0.0017728805541992188,0.0
5dd3076cd4435c5b8cffbafce16d1b1dca8c3ed3d3e0f6fc55a258cf4884e422,3c5065cefd768bd179eac25e9d362632cee5222fe6612e70941e7255b12f1d3a40510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,1b99776751e2cc023e9cbdcb8d419b92cfb1a607ff24ff19d6b51591a50e49ec,1000,84679f8c7d004622681a4a970539bcb93c71ad05e6c99d6c0960ff47da59913e,5dd3076cd4435c5b8cffbafce16d1b1dca8c3ed3d3e0f6fc55a258cf4884e422,Feature Squeezing,Default Classifier,8.801351308822632,10,Threshold Attack,10,1024,0.3,2.1820967197418213,0.16763544082641602,0.978,0.009908676147460938,1.0
1f8250b05a9a5ac578e41db988aab00aaab90ee92298dd91aee8c65b43d72694,168db36f00e92bdbbd69d15ef43d99b2e3b277aab8a23ae7db59d78359cc02f140510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,1ade9f4dfa37a213ebfbb50309e97ce39a2abd279d2bcc0da9d839dea173bc2d,1000,4d21a55cbf7d07a8f18467fa34ffc4fb59743ee32133c5ad8f5f4a633ca41d77,1f8250b05a9a5ac578e41db988aab00aaab90ee92298dd91aee8c65b43d72694,Gaussian Augmentation,Default Classifier,8.77104926109314,10,PGD,10,1024,0.3,0.0703272819519043,0.09277486801147461,0.975,0.003021240234375,0.0
b6795baa5f85172c29531953b904acf2846cafce2de6494ac93643f9faa1637e,168db36f00e92bdbbd69d15ef43d99b2e3b277aab8a23ae7db59d78359cc02f140510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,3081e2690b3f66d554b4a44dd21200f5d4643168a70262a247d2140fdef822b7,1000,4d21a55cbf7d07a8f18467fa34ffc4fb59743ee32133c5ad8f5f4a633ca41d77,b6795baa5f85172c29531953b904acf2846cafce2de6494ac93643f9faa1637e,Gaussian Augmentation,Default Classifier,8.77104926109314,10,FGM,10,1024,0.3,0.14624571800231934,0.1017460823059082,0.976,0.0029027462005615234,0.0
f1cc04b54cfb810718d39fa757675316912bac1cbdfb00166b7cf76de075c60c,168db36f00e92bdbbd69d15ef43d99b2e3b277aab8a23ae7db59d78359cc02f140510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,fe1309b105b108d5c6c0d7a8e14ff0ffa83a3ce0c6aec8e586cf879e30e18a9e,1000,4d21a55cbf7d07a8f18467fa34ffc4fb59743ee32133c5ad8f5f4a633ca41d77,f1cc04b54cfb810718d39fa757675316912bac1cbdfb00166b7cf76de075c60c,Gaussian Augmentation,Default Classifier,8.77104926109314,10,Carlini,10,1024,0.3,11.212599515914917,0.16947484016418457,0.977,0.0028502941131591797,1.0
496120b952adf769195473fd0e7760edbcbe98a98ec42e34b100208cd75a39d2,168db36f00e92bdbbd69d15ef43d99b2e3b277aab8a23ae7db59d78359cc02f140510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,51a165c440d49895eaa3c8363883894af57d2603f67478cb5a235d08249d7b56,1000,4d21a55cbf7d07a8f18467fa34ffc4fb59743ee32133c5ad8f5f4a633ca41d77,496120b952adf769195473fd0e7760edbcbe98a98ec42e34b100208cd75a39d2,Gaussian Augmentation,Default Classifier,8.77104926109314,10,PixelAttack,10,1024,0.3,2.5342066287994385,0.28226661682128906,0.975,0.04502224922180176,1.0
51999f8b0fc48dec803d12d0a2ef1504b65c50c315569fcb019daa44b30093a6,168db36f00e92bdbbd69d15ef43d99b2e3b277aab8a23ae7db59d78359cc02f140510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,478ab3f600a3beeb2374108f6a8209d08a2174d311778afd249ef516a7067344,1000,4d21a55cbf7d07a8f18467fa34ffc4fb59743ee32133c5ad8f5f4a633ca41d77,51999f8b0fc48dec803d12d0a2ef1504b65c50c315569fcb019daa44b30093a6,Gaussian Augmentation,Default Classifier,8.77104926109314,10,DeepFool,10,1024,0.3,3.3359134197235107,0.2543022632598877,0.976,0.0030164718627929688,0.0
f3a2fd4db5dd26a717328ba968303aed8d17b6e9163c093af1510a4171dab061,168db36f00e92bdbbd69d15ef43d99b2e3b277aab8a23ae7db59d78359cc02f140510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,cbbec10b95adf1f2ace1e4d5f4b08727df60f4e02188f1e831a5edc6939dd03d,1000,4d21a55cbf7d07a8f18467fa34ffc4fb59743ee32133c5ad8f5f4a633ca41d77,f3a2fd4db5dd26a717328ba968303aed8d17b6e9163c093af1510a4171dab061,Gaussian Augmentation,Default Classifier,8.77104926109314,10,HopSkipJump,10,1024,0.3,9.537930727005005,0.1219475269317627,0.976,0.0054264068603515625,0.0
2c8be417a7ae18ef3980906fde439d2b4551f6db21cb3e3b6802c68d16a58d07,168db36f00e92bdbbd69d15ef43d99b2e3b277aab8a23ae7db59d78359cc02f140510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,7f2d068c2fb8a1efc27d4c51e84bdedddcbd409de4c8f0535cb92fcd2af3c545,1000,4d21a55cbf7d07a8f18467fa34ffc4fb59743ee32133c5ad8f5f4a633ca41d77,2c8be417a7ae18ef3980906fde439d2b4551f6db21cb3e3b6802c68d16a58d07,Gaussian Augmentation,Default Classifier,8.77104926109314,10,AdversarialPatch,10,1024,0.3,0.36748361587524414,0.15447187423706055,0.977,0.0025305747985839844,0.0
83f1b6efc657af7243bc6bb4342ab71d7835ed747f9caa1bf3f3cda7b4d00f79,168db36f00e92bdbbd69d15ef43d99b2e3b277aab8a23ae7db59d78359cc02f140510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,1b99776751e2cc023e9cbdcb8d419b92cfb1a607ff24ff19d6b51591a50e49ec,1000,4d21a55cbf7d07a8f18467fa34ffc4fb59743ee32133c5ad8f5f4a633ca41d77,83f1b6efc657af7243bc6bb4342ab71d7835ed747f9caa1bf3f3cda7b4d00f79,Gaussian Augmentation,Default Classifier,8.77104926109314,10,Threshold Attack,10,1024,0.3,2.590146780014038,0.18558168411254883,0.975,0.018764019012451172,1.0
6177caff89fa6cbf9459c5b154b1045ae5530b100c17f1c6f087903a9d443b0e,99f83604396c249a0e571d11737fc576b9a248d19b6a36015264f6206b21fc8c40510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,1ade9f4dfa37a213ebfbb50309e97ce39a2abd279d2bcc0da9d839dea173bc2d,1000,5ad79f9014d04ddc4d6a4464552831fc9deb5162952de38c1144382fabf81124,6177caff89fa6cbf9459c5b154b1045ae5530b100c17f1c6f087903a9d443b0e,Spatial Smoothing,Default Classifier,8.368857860565186,10,PGD,10,1024,0.3,0.28446364402770996,0.29374098777770996,0.958,0.026115894317626953,0.0
2254a1866012be10136d8b785131dbdbd2ab18337d0a20485dcca9f053959538,99f83604396c249a0e571d11737fc576b9a248d19b6a36015264f6206b21fc8c40510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,3081e2690b3f66d554b4a44dd21200f5d4643168a70262a247d2140fdef822b7,1000,5ad79f9014d04ddc4d6a4464552831fc9deb5162952de38c1144382fabf81124,2254a1866012be10136d8b785131dbdbd2ab18337d0a20485dcca9f053959538,Spatial Smoothing,Default Classifier,8.368857860565186,10,FGM,10,1024,0.3,0.1865708827972412,0.12224268913269043,0.958,0.0377960205078125,0.3
4893ae53d453f53c51553e76ce353ed5ba4a3af7292fdc02f8b9fd352e97f99e,99f83604396c249a0e571d11737fc576b9a248d19b6a36015264f6206b21fc8c40510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,fe1309b105b108d5c6c0d7a8e14ff0ffa83a3ce0c6aec8e586cf879e30e18a9e,1000,5ad79f9014d04ddc4d6a4464552831fc9deb5162952de38c1144382fabf81124,4893ae53d453f53c51553e76ce353ed5ba4a3af7292fdc02f8b9fd352e97f99e,Spatial Smoothing,Default Classifier,8.368857860565186,10,Carlini,10,1024,0.3,11.534883975982666,0.09692025184631348,0.958,0.002235889434814453,1.0
99247fbad82c67761f85328ad6b68c79545f8ca75cddb58ae10620399683e8ed,99f83604396c249a0e571d11737fc576b9a248d19b6a36015264f6206b21fc8c40510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,51a165c440d49895eaa3c8363883894af57d2603f67478cb5a235d08249d7b56,1000,5ad79f9014d04ddc4d6a4464552831fc9deb5162952de38c1144382fabf81124,99247fbad82c67761f85328ad6b68c79545f8ca75cddb58ae10620399683e8ed,Spatial Smoothing,Default Classifier,8.368857860565186,10,PixelAttack,10,1024,0.3,1.5343234539031982,0.0786435604095459,0.958,0.00238037109375,1.0
31331386a2a95b0cf52a73b7d44ce65593669c6f8d8170b8f08abe6489a09872,99f83604396c249a0e571d11737fc576b9a248d19b6a36015264f6206b21fc8c40510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,478ab3f600a3beeb2374108f6a8209d08a2174d311778afd249ef516a7067344,1000,5ad79f9014d04ddc4d6a4464552831fc9deb5162952de38c1144382fabf81124,31331386a2a95b0cf52a73b7d44ce65593669c6f8d8170b8f08abe6489a09872,Spatial Smoothing,Default Classifier,8.368857860565186,10,DeepFool,10,1024,0.3,4.229900360107422,0.16791152954101562,0.958,0.0025599002838134766,0.1
8185f9aa3a0bc9ca9b236ffa412f93f6485245cee4ec47db2ccc039351e08d37,99f83604396c249a0e571d11737fc576b9a248d19b6a36015264f6206b21fc8c40510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,cbbec10b95adf1f2ace1e4d5f4b08727df60f4e02188f1e831a5edc6939dd03d,1000,5ad79f9014d04ddc4d6a4464552831fc9deb5162952de38c1144382fabf81124,8185f9aa3a0bc9ca9b236ffa412f93f6485245cee4ec47db2ccc039351e08d37,Spatial Smoothing,Default Classifier,8.368857860565186,10,HopSkipJump,10,1024,0.3,9.25073504447937,0.08552861213684082,0.958,0.002520322799682617,0.0
1eaa23975e3f3c2a695286e67f31c731c25f51cfcd96fc9ef27709a488b58392,99f83604396c249a0e571d11737fc576b9a248d19b6a36015264f6206b21fc8c40510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,7f2d068c2fb8a1efc27d4c51e84bdedddcbd409de4c8f0535cb92fcd2af3c545,1000,5ad79f9014d04ddc4d6a4464552831fc9deb5162952de38c1144382fabf81124,1eaa23975e3f3c2a695286e67f31c731c25f51cfcd96fc9ef27709a488b58392,Spatial Smoothing,Default Classifier,8.368857860565186,10,AdversarialPatch,10,1024,0.3,0.31719350814819336,0.1826610565185547,0.958,0.009673118591308594,0.0
739979da192617980dcc1245ed08dbadd7059edf8d56399b690be5666a47af37,99f83604396c249a0e571d11737fc576b9a248d19b6a36015264f6206b21fc8c40510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,1b99776751e2cc023e9cbdcb8d419b92cfb1a607ff24ff19d6b51591a50e49ec,1000,5ad79f9014d04ddc4d6a4464552831fc9deb5162952de38c1144382fabf81124,739979da192617980dcc1245ed08dbadd7059edf8d56399b690be5666a47af37,Spatial Smoothing,Default Classifier,8.368857860565186,10,Threshold Attack,10,1024,0.3,2.1393563747406006,0.15109777450561523,0.958,0.0023505687713623047,1.0
520178baceb9cd70d1e29297d78119766c48c276658783d156904bca9904515c,9443f720f1ecb492dae24f2059b01262fd2faaea8670bdd76c4886c21a898ab640510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,1ade9f4dfa37a213ebfbb50309e97ce39a2abd279d2bcc0da9d839dea173bc2d,1000,d40dcaef4395cef7626617f8d5b75114766a5cb6cee7c33845e9d74d48ac252a,520178baceb9cd70d1e29297d78119766c48c276658783d156904bca9904515c,Label Smoothing,Default Classifier,9.467883825302124,10,PGD,10,1024,0.3,0.10050368309020996,0.08263754844665527,0.977,0.0018389225006103516,0.0
5c661864333ee6e0fc15a18c7b2b852e6f8179ae930e5d133d104e3fef7db2a4,9443f720f1ecb492dae24f2059b01262fd2faaea8670bdd76c4886c21a898ab640510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,3081e2690b3f66d554b4a44dd21200f5d4643168a70262a247d2140fdef822b7,1000,d40dcaef4395cef7626617f8d5b75114766a5cb6cee7c33845e9d74d48ac252a,5c661864333ee6e0fc15a18c7b2b852e6f8179ae930e5d133d104e3fef7db2a4,Label Smoothing,Default Classifier,9.467883825302124,10,FGM,10,1024,0.3,0.23302483558654785,0.10970926284790039,0.977,0.0018565654754638672,0.0
8a58ce4addcd534acd941f447e401e1d65dcc0a7183d0ae48914e2d116661334,9443f720f1ecb492dae24f2059b01262fd2faaea8670bdd76c4886c21a898ab640510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,fe1309b105b108d5c6c0d7a8e14ff0ffa83a3ce0c6aec8e586cf879e30e18a9e,1000,d40dcaef4395cef7626617f8d5b75114766a5cb6cee7c33845e9d74d48ac252a,8a58ce4addcd534acd941f447e401e1d65dcc0a7183d0ae48914e2d116661334,Label Smoothing,Default Classifier,9.467883825302124,10,Carlini,10,1024,0.3,9.232488632202148,0.0725090503692627,0.977,0.001813650131225586,0.9
c95e2cf44884711ffad939319af3a5d8ff4760fb87a93a9d63ad81fd19fddb3c,9443f720f1ecb492dae24f2059b01262fd2faaea8670bdd76c4886c21a898ab640510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,51a165c440d49895eaa3c8363883894af57d2603f67478cb5a235d08249d7b56,1000,d40dcaef4395cef7626617f8d5b75114766a5cb6cee7c33845e9d74d48ac252a,c95e2cf44884711ffad939319af3a5d8ff4760fb87a93a9d63ad81fd19fddb3c,Label Smoothing,Default Classifier,9.467883825302124,10,PixelAttack,10,1024,0.3,1.4628863334655762,0.05377650260925293,0.977,0.0018341541290283203,1.0
186c5078f0b83a402f1b74fccc59acb56975f0e7802b8fb6259cb633f1952c5b,9443f720f1ecb492dae24f2059b01262fd2faaea8670bdd76c4886c21a898ab640510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,478ab3f600a3beeb2374108f6a8209d08a2174d311778afd249ef516a7067344,1000,d40dcaef4395cef7626617f8d5b75114766a5cb6cee7c33845e9d74d48ac252a,186c5078f0b83a402f1b74fccc59acb56975f0e7802b8fb6259cb633f1952c5b,Label Smoothing,Default Classifier,9.467883825302124,10,DeepFool,10,1024,0.3,3.6014084815979004,0.05700540542602539,0.977,0.001809835433959961,0.1
04ce8a8f1ec638ffd7ff135cf86499d44c38501e8d5a6d0a4ef57ca9465d9be6,9443f720f1ecb492dae24f2059b01262fd2faaea8670bdd76c4886c21a898ab640510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,cbbec10b95adf1f2ace1e4d5f4b08727df60f4e02188f1e831a5edc6939dd03d,1000,d40dcaef4395cef7626617f8d5b75114766a5cb6cee7c33845e9d74d48ac252a,04ce8a8f1ec638ffd7ff135cf86499d44c38501e8d5a6d0a4ef57ca9465d9be6,Label Smoothing,Default Classifier,9.467883825302124,10,HopSkipJump,10,1024,0.3,8.24657154083252,0.16876578330993652,0.977,0.002001523971557617,0.0
