,classifier_id,data_id,attack_id,n,defense_id,id,pre_def_name,post_def_name,classifier_name,train_time,attack_size,attack_name,attack_time,ben_acc,ben_pred_time,adv_pred_time,adv_acc
9ad17b53e92217cfe87c5fe9cf7dc87a5a604fcbfc938c71305421ab4ba51133,20e9d38af6d874ec079c03e3fd6b5b3bb0d573f114ef8b8ea5a78833f3ea3da1a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,0711c8dc4387db5a19840e30b6fedf3d22c4c94ac13be06c3979b8f9b8656ab3,3000,84679f8c7d004622681a4a970539bcb93c71ad05e6c99d6c0960ff47da59913e,9ad17b53e92217cfe87c5fe9cf7dc87a5a604fcbfc938c71305421ab4ba51133,Feature Squeezing,No Postprocessing,Default Classifier,15.388128280639648,30,Threshold Attack,8.325151443481445,0.976,0.7566564083099365,0.013980865478515625,0.1
4d247036d86d20c51fb4f973bd80d2266171fb734f890135628525d352c6709a,915847d4cdc410ed896cea03fe6270965808734a478175bd13d82d8263abd613a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,4db8a554c086f995aa0ebdb425542c463360fad53007f2de451cbe1aef8f1377,3000,12ef0fedba342ab002327895d9f78deb78ff4bfa844117efbb55c1f10fc44e57,4d247036d86d20c51fb4f973bd80d2266171fb734f890135628525d352c6709a,Feature Squeezing,Class Labels,Default Classifier,15.664542198181152,30,PGD,2.2043232917785645,0.09033333333333333,0.7875680923461914,0.016996145248413086,0.0
4b62b599520f98972048b2adfaa43940786983b265949a4c7684f3396c9c5f1a,915847d4cdc410ed896cea03fe6270965808734a478175bd13d82d8263abd613a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,6427fc01d1301166b166cefbbc8da35565e3228325115d1085c83b1304473423,3000,12ef0fedba342ab002327895d9f78deb78ff4bfa844117efbb55c1f10fc44e57,4b62b599520f98972048b2adfaa43940786983b265949a4c7684f3396c9c5f1a,Feature Squeezing,Class Labels,Default Classifier,15.664542198181152,30,Lipschitz,2.59679913520813,0.09033333333333333,0.7751646041870117,0.015959739685058594,0.0
d8ee234a788771a9a2e648a19497b007128d7a0ac3181f7050d2aef3a2e2ced2,915847d4cdc410ed896cea03fe6270965808734a478175bd13d82d8263abd613a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,3256ce3a51cee7fef117fbda78140448b91112370a4ecd7893efcf8d73c52c42,3000,12ef0fedba342ab002327895d9f78deb78ff4bfa844117efbb55c1f10fc44e57,d8ee234a788771a9a2e648a19497b007128d7a0ac3181f7050d2aef3a2e2ced2,Feature Squeezing,Class Labels,Default Classifier,15.664542198181152,30,FGM,0.4349977970123291,0.09033333333333333,0.7621181011199951,0.015000104904174805,0.0
0c304addfd8888e361474534417163dbdd2bfa6ceb0c98694e26ea54cdd07bd9,915847d4cdc410ed896cea03fe6270965808734a478175bd13d82d8263abd613a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,46173020c28e000134ae62f1024c574fe9df5961ff50a405f0dd7d8513935377,3000,12ef0fedba342ab002327895d9f78deb78ff4bfa844117efbb55c1f10fc44e57,0c304addfd8888e361474534417163dbdd2bfa6ceb0c98694e26ea54cdd07bd9,Feature Squeezing,Class Labels,Default Classifier,15.664542198181152,30,DeepFool,10.276963710784912,0.09033333333333333,0.7885804176330566,0.01394510269165039,0.0
c371dc9a337e4c9c6dcc31fb8665b380a94b74ed6e930afa4853f77f3c07ca6a,915847d4cdc410ed896cea03fe6270965808734a478175bd13d82d8263abd613a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,d58a25f82764060c7bc02ef60f4371393f00bf38955f463b25135641c4badc83,3000,12ef0fedba342ab002327895d9f78deb78ff4bfa844117efbb55c1f10fc44e57,c371dc9a337e4c9c6dcc31fb8665b380a94b74ed6e930afa4853f77f3c07ca6a,Feature Squeezing,Class Labels,Default Classifier,15.664542198181152,30,AdversarialPatch,6.993603944778442,0.09033333333333333,0.7641904354095459,0.006978750228881836,0.0
abde7e384f574a23d3555c029fc717d0fcd25b97997e3cc6001a63f01ceed9ad,915847d4cdc410ed896cea03fe6270965808734a478175bd13d82d8263abd613a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,0711c8dc4387db5a19840e30b6fedf3d22c4c94ac13be06c3979b8f9b8656ab3,3000,12ef0fedba342ab002327895d9f78deb78ff4bfa844117efbb55c1f10fc44e57,abde7e384f574a23d3555c029fc717d0fcd25b97997e3cc6001a63f01ceed9ad,Feature Squeezing,Class Labels,Default Classifier,15.664542198181152,30,Threshold Attack,9.641592264175415,0.09033333333333333,0.7781124114990234,0.014999628067016602,0.0
8e5ab10dadc4d8d0a4f8d3f6fb67921769924b58abc571e596208b42c0f34e2a,ad6d92a057edd2cf9fcf6d543885219ce9c3b78bb20a76651bbe38694410d56ea176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,4db8a554c086f995aa0ebdb425542c463360fad53007f2de451cbe1aef8f1377,3000,6492683602bd56556d9dd8771488825d96404584a8e8515bd17d3d5e6f281418,8e5ab10dadc4d8d0a4f8d3f6fb67921769924b58abc571e596208b42c0f34e2a,Feature Squeezing,High Confidence,Default Classifier,16.348089694976807,30,PGD,2.2608840465545654,0.976,0.7631855010986328,0.015001058578491211,0.16666666666666666
82a3acb89b938823526fc12399ee0be7dc26e1010ae117409e435feb471cc4d1,ad6d92a057edd2cf9fcf6d543885219ce9c3b78bb20a76651bbe38694410d56ea176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,6427fc01d1301166b166cefbbc8da35565e3228325115d1085c83b1304473423,3000,6492683602bd56556d9dd8771488825d96404584a8e8515bd17d3d5e6f281418,82a3acb89b938823526fc12399ee0be7dc26e1010ae117409e435feb471cc4d1,Feature Squeezing,High Confidence,Default Classifier,16.348089694976807,30,Lipschitz,2.609802722930908,0.976,0.7722949981689453,0.013993501663208008,0.16666666666666666
c5d885ada67aefdec1cf51071d7a2cd54c50c97c845a03e89ead8bb3851fa8a1,ad6d92a057edd2cf9fcf6d543885219ce9c3b78bb20a76651bbe38694410d56ea176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,3256ce3a51cee7fef117fbda78140448b91112370a4ecd7893efcf8d73c52c42,3000,6492683602bd56556d9dd8771488825d96404584a8e8515bd17d3d5e6f281418,c5d885ada67aefdec1cf51071d7a2cd54c50c97c845a03e89ead8bb3851fa8a1,Feature Squeezing,High Confidence,Default Classifier,16.348089694976807,30,FGM,0.43732690811157227,0.976,0.7706081867218018,0.014553308486938477,0.13333333333333333
83bf73fc772bf9f6bd3db0f7393a27934ce3945c9996c5bdb1b57357591ee0b1,ad6d92a057edd2cf9fcf6d543885219ce9c3b78bb20a76651bbe38694410d56ea176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,46173020c28e000134ae62f1024c574fe9df5961ff50a405f0dd7d8513935377,3000,6492683602bd56556d9dd8771488825d96404584a8e8515bd17d3d5e6f281418,83bf73fc772bf9f6bd3db0f7393a27934ce3945c9996c5bdb1b57357591ee0b1,Feature Squeezing,High Confidence,Default Classifier,16.348089694976807,30,DeepFool,10.351386070251465,0.976,0.798227071762085,0.013871431350708008,0.1
6993d611c6231c16ec0d6a2deae5b326e4ce36aa30d0026c2c357e3ad70097db,ad6d92a057edd2cf9fcf6d543885219ce9c3b78bb20a76651bbe38694410d56ea176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,02c0e0a6131e46c3ac032a37a0e381c6cb93999285815732484323d3da7b9950,3000,6492683602bd56556d9dd8771488825d96404584a8e8515bd17d3d5e6f281418,6993d611c6231c16ec0d6a2deae5b326e4ce36aa30d0026c2c357e3ad70097db,Feature Squeezing,High Confidence,Default Classifier,16.348089694976807,30,HopSkipJump,46.58247685432434,0.976,0.7774257659912109,0.014954566955566406,0.2
acfbd3c1b50205a242a52fe177f7be34520f5ea82c29dd7e20cead3f4c236c26,ad6d92a057edd2cf9fcf6d543885219ce9c3b78bb20a76651bbe38694410d56ea176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,d58a25f82764060c7bc02ef60f4371393f00bf38955f463b25135641c4badc83,3000,6492683602bd56556d9dd8771488825d96404584a8e8515bd17d3d5e6f281418,acfbd3c1b50205a242a52fe177f7be34520f5ea82c29dd7e20cead3f4c236c26,Feature Squeezing,High Confidence,Default Classifier,16.348089694976807,30,AdversarialPatch,6.661740064620972,0.976,0.7860097885131836,0.00699925422668457,0.0
c460247b7859314136b7f5161d803de1015b3378b420ffeedbf5e3218c4e2999,ad6d92a057edd2cf9fcf6d543885219ce9c3b78bb20a76651bbe38694410d56ea176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,0711c8dc4387db5a19840e30b6fedf3d22c4c94ac13be06c3979b8f9b8656ab3,3000,6492683602bd56556d9dd8771488825d96404584a8e8515bd17d3d5e6f281418,c460247b7859314136b7f5161d803de1015b3378b420ffeedbf5e3218c4e2999,Feature Squeezing,High Confidence,Default Classifier,16.348089694976807,30,Threshold Attack,8.456998825073242,0.976,0.7877790927886963,0.014905214309692383,0.1
08904ce031a6b945e85ac67e37f61b4e549bf01182597c0c1bc5784a8d0525c2,d566dda804c64a5ea82753a67f00c90c000e2b5d5581d563322f2c710e534860a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,4db8a554c086f995aa0ebdb425542c463360fad53007f2de451cbe1aef8f1377,3000,847510281c6153c1f06a93b4afd16ee4f6d13a166e60a3af981f1bc73c7d4c13,08904ce031a6b945e85ac67e37f61b4e549bf01182597c0c1bc5784a8d0525c2,Feature Squeezing,Rounded,Default Classifier,16.169386625289917,30,PGD,2.3416383266448975,0.976,0.770451545715332,0.013945579528808594,0.16666666666666666
1983af4eba4eb8cea499eff4cdb5f8e4088b1f96652aea39d7fed8518a70a676,d566dda804c64a5ea82753a67f00c90c000e2b5d5581d563322f2c710e534860a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,6427fc01d1301166b166cefbbc8da35565e3228325115d1085c83b1304473423,3000,847510281c6153c1f06a93b4afd16ee4f6d13a166e60a3af981f1bc73c7d4c13,1983af4eba4eb8cea499eff4cdb5f8e4088b1f96652aea39d7fed8518a70a676,Feature Squeezing,Rounded,Default Classifier,16.169386625289917,30,Lipschitz,2.6829211711883545,0.976,0.7791078090667725,0.015028715133666992,0.16666666666666666
cd20af9abf08f62cf38e509a379fc3423b538332f26716ddbd242c43793b5add,d566dda804c64a5ea82753a67f00c90c000e2b5d5581d563322f2c710e534860a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,3256ce3a51cee7fef117fbda78140448b91112370a4ecd7893efcf8d73c52c42,3000,847510281c6153c1f06a93b4afd16ee4f6d13a166e60a3af981f1bc73c7d4c13,cd20af9abf08f62cf38e509a379fc3423b538332f26716ddbd242c43793b5add,Feature Squeezing,Rounded,Default Classifier,16.169386625289917,30,FGM,0.44951367378234863,0.976,0.7730889320373535,0.016026973724365234,0.13333333333333333
f9479860070c2106a8fa5be771b0bcdd9e5ebcd6f6b215874ef49ffa59525b36,d566dda804c64a5ea82753a67f00c90c000e2b5d5581d563322f2c710e534860a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,46173020c28e000134ae62f1024c574fe9df5961ff50a405f0dd7d8513935377,3000,847510281c6153c1f06a93b4afd16ee4f6d13a166e60a3af981f1bc73c7d4c13,f9479860070c2106a8fa5be771b0bcdd9e5ebcd6f6b215874ef49ffa59525b36,Feature Squeezing,Rounded,Default Classifier,16.169386625289917,30,DeepFool,10.661026239395142,0.976,0.7619955539703369,0.014984607696533203,0.1
ca91faa21f8ce82e7788403583d318ab433b8a40c95c3ebcbda9bc3d48e28511,d566dda804c64a5ea82753a67f00c90c000e2b5d5581d563322f2c710e534860a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,77a92a862ac06bd6106d1f424eec43dfcfb6a93ed327b540b81fc5b779b79933,3000,847510281c6153c1f06a93b4afd16ee4f6d13a166e60a3af981f1bc73c7d4c13,ca91faa21f8ce82e7788403583d318ab433b8a40c95c3ebcbda9bc3d48e28511,Feature Squeezing,Rounded,Default Classifier,16.169386625289917,30,HopSkipJump,47.70867729187012,0.976,0.7703783512115479,0.01448678970336914,0.1
4362496f33600295385544b97e5a4c9cd9a8205a51522c90729b400bb78e0aba,d566dda804c64a5ea82753a67f00c90c000e2b5d5581d563322f2c710e534860a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,d58a25f82764060c7bc02ef60f4371393f00bf38955f463b25135641c4badc83,3000,847510281c6153c1f06a93b4afd16ee4f6d13a166e60a3af981f1bc73c7d4c13,4362496f33600295385544b97e5a4c9cd9a8205a51522c90729b400bb78e0aba,Feature Squeezing,Rounded,Default Classifier,16.169386625289917,30,AdversarialPatch,6.621809244155884,0.976,0.7944931983947754,0.0059719085693359375,0.0
ac0b910de201c25b71a33613d41f1ab5cb92a75565dc2d9930e07d7e9082d702,d566dda804c64a5ea82753a67f00c90c000e2b5d5581d563322f2c710e534860a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,0711c8dc4387db5a19840e30b6fedf3d22c4c94ac13be06c3979b8f9b8656ab3,3000,847510281c6153c1f06a93b4afd16ee4f6d13a166e60a3af981f1bc73c7d4c13,ac0b910de201c25b71a33613d41f1ab5cb92a75565dc2d9930e07d7e9082d702,Feature Squeezing,Rounded,Default Classifier,16.169386625289917,30,Threshold Attack,8.406222343444824,0.976,0.778038501739502,0.013869285583496094,0.1
a68fe6fb1d65304c705d23bf78650876223baac27766e60e4746b939f02d5e43,473ec0c7614819b7d8a69c45f471f20425e8f94205297449d71f5c3ded5f5c14a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,4db8a554c086f995aa0ebdb425542c463360fad53007f2de451cbe1aef8f1377,3000,214bdd3b02ccb3a2cdc2c4f33c01240dd9f89235a4810bc6cbe8192d3fd1a946,a68fe6fb1d65304c705d23bf78650876223baac27766e60e4746b939f02d5e43,Gaussian Augmentation,No Postprocessing,Default Classifier,32.36192297935486,30,PGD,2.268552541732788,0.0,1.6233484745025635,0.01995539665222168,0.25
bf055fc3f7c4748b70aaae1f6c3acd7e48d5a0a423a6954f1c23ef6c2a8f212d,473ec0c7614819b7d8a69c45f471f20425e8f94205297449d71f5c3ded5f5c14a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,6427fc01d1301166b166cefbbc8da35565e3228325115d1085c83b1304473423,3000,214bdd3b02ccb3a2cdc2c4f33c01240dd9f89235a4810bc6cbe8192d3fd1a946,bf055fc3f7c4748b70aaae1f6c3acd7e48d5a0a423a6954f1c23ef6c2a8f212d,Gaussian Augmentation,No Postprocessing,Default Classifier,32.36192297935486,30,Lipschitz,2.6093339920043945,0.0,1.5843541622161865,0.021881580352783203,0.18333333333333332
eb28c9410ad376d4a31d6f107923d10ff194f384b1e9d2bc1cd98c44278080ba,473ec0c7614819b7d8a69c45f471f20425e8f94205297449d71f5c3ded5f5c14a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,d58a25f82764060c7bc02ef60f4371393f00bf38955f463b25135641c4badc83,3000,214bdd3b02ccb3a2cdc2c4f33c01240dd9f89235a4810bc6cbe8192d3fd1a946,eb28c9410ad376d4a31d6f107923d10ff194f384b1e9d2bc1cd98c44278080ba,Gaussian Augmentation,No Postprocessing,Default Classifier,32.36192297935486,30,AdversarialPatch,6.714578866958618,0.0,1.5841550827026367,0.008264303207397461,0.0
900f7f3b242ca1cb86abc8ae1533766c8926b71fb5a7dcf2e6040db8e8903ed3,473ec0c7614819b7d8a69c45f471f20425e8f94205297449d71f5c3ded5f5c14a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,0711c8dc4387db5a19840e30b6fedf3d22c4c94ac13be06c3979b8f9b8656ab3,3000,214bdd3b02ccb3a2cdc2c4f33c01240dd9f89235a4810bc6cbe8192d3fd1a946,900f7f3b242ca1cb86abc8ae1533766c8926b71fb5a7dcf2e6040db8e8903ed3,Gaussian Augmentation,No Postprocessing,Default Classifier,32.36192297935486,30,Threshold Attack,10.678832054138184,0.0,1.570218801498413,0.02000141143798828,0.08333333333333333
678cf8f3eea98ba778e8c944924bcab8332ccf1fec9cd22d1c87fc3c059ef0e3,dbb2a811b34a1936c89cf3455bf24ff2f8f3fe2122b9ae930bb2210343b1c873a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,4db8a554c086f995aa0ebdb425542c463360fad53007f2de451cbe1aef8f1377,3000,43ad9d78223b4792d647fd6945cda31691ccb86bb6c137eca5c9fb4d627cf5ec,678cf8f3eea98ba778e8c944924bcab8332ccf1fec9cd22d1c87fc3c059ef0e3,Gaussian Augmentation,Class Labels,Default Classifier,31.920767068862915,30,PGD,2.327463388442993,0.0,1.6257460117340088,0.02096700668334961,0.0
ca2b5c9998fa13e1eb63484e601f833c1731ea582ad5012db38505b326fa1656,dbb2a811b34a1936c89cf3455bf24ff2f8f3fe2122b9ae930bb2210343b1c873a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,6427fc01d1301166b166cefbbc8da35565e3228325115d1085c83b1304473423,3000,43ad9d78223b4792d647fd6945cda31691ccb86bb6c137eca5c9fb4d627cf5ec,ca2b5c9998fa13e1eb63484e601f833c1731ea582ad5012db38505b326fa1656,Gaussian Augmentation,Class Labels,Default Classifier,31.920767068862915,30,Lipschitz,2.6382012367248535,0.0,1.6142055988311768,0.019965648651123047,0.0
00a5ab9d92cd1ad862b44cad535e94ff1b7d14c9a0a7b522ddf2910622a5116b,dbb2a811b34a1936c89cf3455bf24ff2f8f3fe2122b9ae930bb2210343b1c873a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,d58a25f82764060c7bc02ef60f4371393f00bf38955f463b25135641c4badc83,3000,43ad9d78223b4792d647fd6945cda31691ccb86bb6c137eca5c9fb4d627cf5ec,00a5ab9d92cd1ad862b44cad535e94ff1b7d14c9a0a7b522ddf2910622a5116b,Gaussian Augmentation,Class Labels,Default Classifier,31.920767068862915,30,AdversarialPatch,7.138556003570557,0.0,1.6066334247589111,0.007966756820678711,0.0
697e6163d64bcb99549910d5653b05c031b98bc893583235c0817c0be841e70e,dbb2a811b34a1936c89cf3455bf24ff2f8f3fe2122b9ae930bb2210343b1c873a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,0711c8dc4387db5a19840e30b6fedf3d22c4c94ac13be06c3979b8f9b8656ab3,3000,43ad9d78223b4792d647fd6945cda31691ccb86bb6c137eca5c9fb4d627cf5ec,697e6163d64bcb99549910d5653b05c031b98bc893583235c0817c0be841e70e,Gaussian Augmentation,Class Labels,Default Classifier,31.920767068862915,30,Threshold Attack,11.291941404342651,0.0,1.6079936027526855,0.01999378204345703,0.0
de503521cec639b3fcbb87a088a85819432adf3a439fec0a08bb44e94b6c5a69,e524444ce45718c3d895ea065732a4792b873b595406b34e2c5c6588df96d898a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,4db8a554c086f995aa0ebdb425542c463360fad53007f2de451cbe1aef8f1377,3000,23450b302c00f7e053ec4e3649179a7b8bf5ad38140d6e8522fcc68ecda55ff9,de503521cec639b3fcbb87a088a85819432adf3a439fec0a08bb44e94b6c5a69,Gaussian Augmentation,High Confidence,Default Classifier,32.54499435424805,30,PGD,2.2705600261688232,0.0,1.6021239757537842,0.021006107330322266,0.2
b12fb027de008c51558157ffa7726dd2200697ab3ef5d91bff609ac372e68f0c,e524444ce45718c3d895ea065732a4792b873b595406b34e2c5c6588df96d898a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,6427fc01d1301166b166cefbbc8da35565e3228325115d1085c83b1304473423,3000,23450b302c00f7e053ec4e3649179a7b8bf5ad38140d6e8522fcc68ecda55ff9,b12fb027de008c51558157ffa7726dd2200697ab3ef5d91bff609ac372e68f0c,Gaussian Augmentation,High Confidence,Default Classifier,32.54499435424805,30,Lipschitz,2.5895209312438965,0.0,1.5711803436279297,0.01937556266784668,0.15
d293e9761b1dafc37e2c16bc63abddc28eb98bd34d0a07cd4153e1e77d283863,e524444ce45718c3d895ea065732a4792b873b595406b34e2c5c6588df96d898a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,d58a25f82764060c7bc02ef60f4371393f00bf38955f463b25135641c4badc83,3000,23450b302c00f7e053ec4e3649179a7b8bf5ad38140d6e8522fcc68ecda55ff9,d293e9761b1dafc37e2c16bc63abddc28eb98bd34d0a07cd4153e1e77d283863,Gaussian Augmentation,High Confidence,Default Classifier,32.54499435424805,30,AdversarialPatch,6.636788606643677,0.0,1.5563347339630127,0.0069730281829833984,0.0
b076f9864f50db06dd536fdaaf59c0e273bb17ba7c287672175b16cfcdd90d65,e524444ce45718c3d895ea065732a4792b873b595406b34e2c5c6588df96d898a176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,0711c8dc4387db5a19840e30b6fedf3d22c4c94ac13be06c3979b8f9b8656ab3,3000,23450b302c00f7e053ec4e3649179a7b8bf5ad38140d6e8522fcc68ecda55ff9,b076f9864f50db06dd536fdaaf59c0e273bb17ba7c287672175b16cfcdd90d65,Gaussian Augmentation,High Confidence,Default Classifier,32.54499435424805,30,Threshold Attack,9.742346286773682,0.0,1.5895271301269531,0.01995682716369629,0.1
4ce5cbb88cecfe535a62c90ee5c7bdeb7fcfaa8fe226336e9ae4e7f2111b89ac,c25e1df42d20acc6a286d0c54b71b71296aaca29a9c128658bada97a93416bdaa176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,4db8a554c086f995aa0ebdb425542c463360fad53007f2de451cbe1aef8f1377,3000,3ff829acb59905939d33c48a04225909e6c04551cd5b1be224fe17a1bd9cd8ca,4ce5cbb88cecfe535a62c90ee5c7bdeb7fcfaa8fe226336e9ae4e7f2111b89ac,Gaussian Augmentation,Rounded,Default Classifier,34.432088136672974,30,PGD,2.195500373840332,0.0,1.5581800937652588,0.021028995513916016,0.16666666666666666
524dcb93d77cb3c19a2bd5ef611116a7b31bc1e4717dc8964b6b1bb669fd30d1,c25e1df42d20acc6a286d0c54b71b71296aaca29a9c128658bada97a93416bdaa176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,6427fc01d1301166b166cefbbc8da35565e3228325115d1085c83b1304473423,3000,3ff829acb59905939d33c48a04225909e6c04551cd5b1be224fe17a1bd9cd8ca,524dcb93d77cb3c19a2bd5ef611116a7b31bc1e4717dc8964b6b1bb669fd30d1,Gaussian Augmentation,Rounded,Default Classifier,34.432088136672974,30,Lipschitz,2.6082763671875,0.0,1.5565357208251953,0.0199739933013916,0.16666666666666666
bc628d2402d8aab99bc39f1b690ae6fd3045d54dc82e6eb168bbcc5bc96a3266,c25e1df42d20acc6a286d0c54b71b71296aaca29a9c128658bada97a93416bdaa176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,d58a25f82764060c7bc02ef60f4371393f00bf38955f463b25135641c4badc83,3000,3ff829acb59905939d33c48a04225909e6c04551cd5b1be224fe17a1bd9cd8ca,bc628d2402d8aab99bc39f1b690ae6fd3045d54dc82e6eb168bbcc5bc96a3266,Gaussian Augmentation,Rounded,Default Classifier,34.432088136672974,30,AdversarialPatch,6.619587659835815,0.0,1.5704102516174316,0.008000373840332031,0.5
39d1c4929724b661e93cd55cd019ebc8d5f3300280401fe9fb23d353fb896fdd,c25e1df42d20acc6a286d0c54b71b71296aaca29a9c128658bada97a93416bdaa176eeb31e601c3877c87c2843a2f584968975269e369d5c86788b4c2f92d2a2,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,0711c8dc4387db5a19840e30b6fedf3d22c4c94ac13be06c3979b8f9b8656ab3,3000,3ff829acb59905939d33c48a04225909e6c04551cd5b1be224fe17a1bd9cd8ca,39d1c4929724b661e93cd55cd019ebc8d5f3300280401fe9fb23d353fb896fdd,Gaussian Augmentation,Rounded,Default Classifier,34.432088136672974,30,Threshold Attack,10.145421028137207,0.0,1.6092875003814697,0.021002531051635742,0.08333333333333333
