,classifier_id,data_id,attack_id,n,defense_id,id,def_name,classifier_name,train_time,attack_size,attack_name,attack_iter,attack_batch_size,attack_threshold,attack_time,ben_pred_time,ben_acc,ben_cov,ben_mean,ben_std,ben_resid,adv_pred_time,adv_acc,adv_cov,adv_mean,adv_std,adv_resid
7764c12a132475c9d9d3dd5ab359cf478072e5ae5fb3c8d1007212f88cb13aac,40ba1b999794312addf2b065b8c8eaf6f6f7a4ef65282d4fd3302ff3051c6b9e,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,bc3ff436fe08e46c67e53d14bf20c08e020d76849fca9d2e99dfe0118d74665d,100000,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,7764c12a132475c9d9d3dd5ab359cf478072e5ae5fb3c8d1007212f88cb13aac,Label Smoothing-sigma:0.99,Default Classifier,1076.491792352,100,PGD-step_size:0.001-norm:1,20,1024,0.03,99.88190659499992,41.12535082999989,0.9508,1.0,0.10000000149011612,0.29583504796028137,8.625211100898866e-10,0.03567835500007277,0.12,1.0,0.10000000149011612,0.27372685074806213,8.625211100898866e-10
fedd0aa54052c5a796d17d1d554be55cd4242c4e7e013ead7dd31a227129b41e,40ba1b999794312addf2b065b8c8eaf6f6f7a4ef65282d4fd3302ff3051c6b9e,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,042eaab4f31e7b79d6b5591d51b2ad5186d3124cb2c0663cc289d0c70b0e1817,100000,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,fedd0aa54052c5a796d17d1d554be55cd4242c4e7e013ead7dd31a227129b41e,Label Smoothing-sigma:0.99,Default Classifier,1076.491792352,100,PGD-step_size:0.001-norm:2,20,1024,0.03,27.941711848000068,2.6257382530000086,0.9508,1.0,0.10000000149011612,0.29583504796028137,8.625211100898866e-10,0.029382619999978488,0.12,1.0,0.10000000149011612,0.27372685074806213,8.625211100898866e-10
7819b0693add4ba1c877d8b220facf70fcdfb76565261f13cfca109de99ebf7f,40ba1b999794312addf2b065b8c8eaf6f6f7a4ef65282d4fd3302ff3051c6b9e,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,0a5384f0ced60518a4338298672bc7414c2eb653d131345f6ed81f1b892b5b8a,100000,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,7819b0693add4ba1c877d8b220facf70fcdfb76565261f13cfca109de99ebf7f,Label Smoothing-sigma:0.99,Default Classifier,1076.491792352,100,PGD-step_size:0.001-norm:inf,20,1024,0.03,27.799154463999912,2.5960008230001677,0.9508,1.0,0.10000000149011612,0.29583504796028137,8.625211100898866e-10,0.02940206300013415,0.12,1.0,0.10000000149011612,0.27372685074806213,8.625211100898866e-10
1c5607d4c65bcd5ea328d7158ce2916e38ceb576d17b7db8f9faceed7348c7ce,40ba1b999794312addf2b065b8c8eaf6f6f7a4ef65282d4fd3302ff3051c6b9e,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,4ec6484fcceddc1d6f48c05f140eae095a2f9d05db07eda74b9154021a57fea2,100000,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,1c5607d4c65bcd5ea328d7158ce2916e38ceb576d17b7db8f9faceed7348c7ce,Label Smoothing-sigma:0.99,Default Classifier,1076.491792352,100,PGD-step_size:0.01-norm:1,20,1024,0.03,28.135130606000075,2.741231685999992,0.9508,1.0,0.10000000149011612,0.29583504796028137,8.625211100898866e-10,0.030420051999954012,0.12,1.0,0.10000000149011612,0.27372685074806213,8.625211100898866e-10
ef76580245764edf27dbb1ff1d79cd65cb81868ba9e775f7d7e83bbfce51970a,40ba1b999794312addf2b065b8c8eaf6f6f7a4ef65282d4fd3302ff3051c6b9e,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,63f95ca25baffd8171aee0f6329fd3a08dc27ea2b23438b43580dd18ead31d1f,100000,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,ef76580245764edf27dbb1ff1d79cd65cb81868ba9e775f7d7e83bbfce51970a,Label Smoothing-sigma:0.99,Default Classifier,1076.491792352,100,PGD-step_size:0.01-norm:2,20,1024,0.03,27.811257638999905,2.7249545229999512,0.9508,1.0,0.10000000149011612,0.29583504796028137,8.625211100898866e-10,0.029742752999936783,0.12,1.0,0.10000000149011612,0.27372685074806213,8.625211100898866e-10
355c8032fcbd696f45bc143819c8b6c63ac83d163c501aedbc2f961daff10569,40ba1b999794312addf2b065b8c8eaf6f6f7a4ef65282d4fd3302ff3051c6b9e,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,42b5a5bd7767d444ec17b0a2d1e693ef10cb2930fe3f79a2d86b013de259f89e,100000,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,355c8032fcbd696f45bc143819c8b6c63ac83d163c501aedbc2f961daff10569,Label Smoothing-sigma:0.99,Default Classifier,1076.491792352,100,PGD-step_size:0.01-norm:inf,20,1024,0.03,27.82378775699999,2.717906601000095,0.9508,1.0,0.10000000149011612,0.29583504796028137,8.625211100898866e-10,0.029965681000021505,0.12,1.0,0.10000000149011612,0.27372685074806213,8.625211100898866e-10
bf69ef1c914cbe23a5836ecc75821889c5769a724d42106117006442274afac7,40ba1b999794312addf2b065b8c8eaf6f6f7a4ef65282d4fd3302ff3051c6b9e,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,4584134428d32ab796226502a194b39426d256966e4b23bcdc3b91cbd9c76f16,100000,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,bf69ef1c914cbe23a5836ecc75821889c5769a724d42106117006442274afac7,Label Smoothing-sigma:0.99,Default Classifier,1076.491792352,100,PGD-step_size:0.1-norm:1,20,1024,0.03,27.715203261999932,2.7106147419999616,0.9508,1.0,0.10000000149011612,0.29583504796028137,8.625211100898866e-10,0.029722766999839223,0.12,1.0,0.10000000149011612,0.27372685074806213,8.625211100898866e-10
5b25ec165a09a8b379e04578b58831118f921d483b2513c35cba9d48bc0254ad,40ba1b999794312addf2b065b8c8eaf6f6f7a4ef65282d4fd3302ff3051c6b9e,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,2dc579016183356d283f03c2304d4b8fcfe09ba297904464e476e0174e6c6a4a,100000,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,5b25ec165a09a8b379e04578b58831118f921d483b2513c35cba9d48bc0254ad,Label Smoothing-sigma:0.99,Default Classifier,1076.491792352,100,PGD-step_size:0.1-norm:2,20,1024,0.03,27.683448420999866,2.718040593000069,0.9508,1.0,0.10000000149011612,0.29583504796028137,8.625211100898866e-10,0.030082430000220484,0.12,1.0,0.10000000149011612,0.27372685074806213,8.625211100898866e-10
18c3a8018d960aeaf69e60d4ab3dd3d698f10e8e3cf79868ea11bc0622a6e61b,40ba1b999794312addf2b065b8c8eaf6f6f7a4ef65282d4fd3302ff3051c6b9e,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,90b76eead81655e7431ff36f87c678fb4492721dff4399a28eb1d6e8f150ccc8,100000,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,18c3a8018d960aeaf69e60d4ab3dd3d698f10e8e3cf79868ea11bc0622a6e61b,Label Smoothing-sigma:0.99,Default Classifier,1076.491792352,100,PGD-step_size:0.1-norm:inf,20,1024,0.03,27.649685928000054,2.7180566870001712,0.9508,1.0,0.10000000149011612,0.29583504796028137,8.625211100898866e-10,0.02998436699999729,0.12,1.0,0.10000000149011612,0.27372685074806213,8.625211100898866e-10
43780e8b62cf17559587700d9cf95999ea480cc6f87405969f98691853e18fe4,40ba1b999794312addf2b065b8c8eaf6f6f7a4ef65282d4fd3302ff3051c6b9e,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,96b8ad469df275d4f92d75f9824befd2fad90b7276ef459b503f8486be1d54d7,100000,97e6ac5d6d18cbce0fff3077b8868e59354fc02340446f62cb02839d43b573bc,43780e8b62cf17559587700d9cf95999ea480cc6f87405969f98691853e18fe4,Label Smoothing-sigma:0.99,Default Classifier,1076.491792352,100,FGM-step_size:0.001-norm:1,20,1024,0.03,3.6530564899999263,2.7106883310000285,0.9508,1.0,0.10000000149011612,0.29583504796028137,8.625211100898866e-10,0.03004699999996774,0.91,1.0,0.10000000149011612,0.29337868094444275,8.625211100898866e-10
