""
18a7acbdf81cf44c243914ec7ef1fd8d67583848757496b2e60e232051dce350,d6964ad02b0e30bc04039dec5dfeedc402c81e0941e95ab57533b6bd29cf23c7,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,fcab97f67316a317bdcd528d5da75486c61797b1cb6b2a6543b23ebe46cd8f0c,100000,f3376f88788261f30efa9b600c6e9ba78192c9178e728188ea8cd2ab4c36d376,18a7acbdf81cf44c243914ec7ef1fd8d67583848757496b2e60e232051dce350,Label Smoothing-sigma:0.5,Default Classifier,991.1460371250032,1,PGD-step_size:0.001-norm:1,10,1024,0.0325,83.768744861,90.754114559,0.9423,1.0,0.10000000149011612,0.2909319996833801,2.0877224948812056e-10,0.016784384000004593,1.0,1.0,0.09999999403953552,0.2601138651371002,2.0877224948812056e-10
03c41ac25eaa114558aecf36cc544953e15096c90a136346ba034705afe80578,fc33d8d41d753675b75c910f4662f675f39366452c066b477ee93843f15b330f,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,fcab97f67316a317bdcd528d5da75486c61797b1cb6b2a6543b23ebe46cd8f0c,100000,81f1cffe34bb5ad3060caab6c3cec664fd5a205a12a0247f278d7a6f7ef8c6fd,03c41ac25eaa114558aecf36cc544953e15096c90a136346ba034705afe80578,Total Variance Minimization-prob:0.01-max_iter:50,Default Classifier,984.9484494410026,1,PGD-step_size:0.001-norm:1,10,1024,0.0325,97.74774760700001,876.313394312,0.1895,1.0,0.09999998658895493,0.14033563435077667,0.0,0.10038357199994152,0.0,1.0,0.10000000149011612,0.08828195184469223,0.0
4900b16892dc36201bd443f4d8097d594e78b119a55aed8b2f35dabf0d339b87,380d389e67f484a8c9f40c06b09c39a56335ec2ebc1a7abdf34b96571e36d54c,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,fcab97f67316a317bdcd528d5da75486c61797b1cb6b2a6543b23ebe46cd8f0c,100000,5949c961968013b3877a118fd72b99bdbab349933d7c08532daa175418aec59d,4900b16892dc36201bd443f4d8097d594e78b119a55aed8b2f35dabf0d339b87,Gaussian Noise-sigma:0.9,Default Classifier,991.7992020479942,1,PGD-step_size:0.001-norm:1,10,1024,0.0325,84.085579727,86.46933137299999,0.9505,1.0,0.10000000149011612,0.2943228483200073,4.0595915518082393e-10,0.014536563999996588,1.0,1.0,0.10000000149011612,0.2975325584411621,4.0595915518082393e-10
f4676416f6429bc4eef122d7690b5704a8f05a0365cd0164b50e161ed4723e6a,380d389e67f484a8c9f40c06b09c39a56335ec2ebc1a7abdf34b96571e36d54c,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,586581876a5438a8e6985a825a63cf8052901f59aa644b23067edebca4ce7bc3,100000,5949c961968013b3877a118fd72b99bdbab349933d7c08532daa175418aec59d,f4676416f6429bc4eef122d7690b5704a8f05a0365cd0164b50e161ed4723e6a,Gaussian Noise-sigma:0.9,Default Classifier,991.7992020479942,1,PGD-step_size:0.001-norm:2,10,1024,0.0325,0.8181677290000096,86.46933137299999,0.9505,1.0,0.10000000149011612,0.2943228483200073,4.0595915518082393e-10,0.008227703000017073,1.0,1.0,0.10000000149011612,0.2975325584411621,4.0595915518082393e-10
fd0ebb4c64afcf2575a63598eb389b0aa78fd0c2a15ad6dd7e006ca1d8891a10,380d389e67f484a8c9f40c06b09c39a56335ec2ebc1a7abdf34b96571e36d54c,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,cfe0057b5085b45c9388769f1cdabcfe29a4405c4f29903e35ea3ebaf8c40532,100000,5949c961968013b3877a118fd72b99bdbab349933d7c08532daa175418aec59d,fd0ebb4c64afcf2575a63598eb389b0aa78fd0c2a15ad6dd7e006ca1d8891a10,Gaussian Noise-sigma:0.9,Default Classifier,991.7992020479942,1,PGD-step_size:0.001-norm:inf,10,1024,0.0325,0.8333833050000123,86.46933137299999,0.9505,1.0,0.10000000149011612,0.2943228483200073,4.0595915518082393e-10,0.00830097499999738,1.0,1.0,0.10000000149011612,0.2975325584411621,4.0595915518082393e-10
f304e6754da409abec467a5ecf1a60e9e81a90c85e84dfefd464a6b881c646a9,380d389e67f484a8c9f40c06b09c39a56335ec2ebc1a7abdf34b96571e36d54c,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,f9ef2ccd574c898f59623848241f46c9332acc4261748c1f4b869b2fdaf9c9ea,100000,5949c961968013b3877a118fd72b99bdbab349933d7c08532daa175418aec59d,f304e6754da409abec467a5ecf1a60e9e81a90c85e84dfefd464a6b881c646a9,Gaussian Noise-sigma:0.9,Default Classifier,991.7992020479942,1,PGD-step_size:0.01-norm:1,10,1024,0.0325,0.7827595449999762,86.46933137299999,0.9505,1.0,0.10000000149011612,0.2943228483200073,4.0595915518082393e-10,0.007870367999998962,1.0,1.0,0.10000000149011612,0.2975325584411621,4.0595915518082393e-10
79d233d47107b3ad44c8b3f0fb29587ca863d9dbd5d6fa562261efafa467e54a,380d389e67f484a8c9f40c06b09c39a56335ec2ebc1a7abdf34b96571e36d54c,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,a0362e11532e9dbdd1864a90db92cc918d6fbda196b49d21c774d8b6a8811a85,100000,5949c961968013b3877a118fd72b99bdbab349933d7c08532daa175418aec59d,79d233d47107b3ad44c8b3f0fb29587ca863d9dbd5d6fa562261efafa467e54a,Gaussian Noise-sigma:0.9,Default Classifier,991.7992020479942,1,PGD-step_size:0.01-norm:2,10,1024,0.0325,0.8647085959999856,86.46933137299999,0.9505,1.0,0.10000000149011612,0.2943228483200073,4.0595915518082393e-10,0.009023409000008087,1.0,1.0,0.10000000149011612,0.2975325584411621,4.0595915518082393e-10
62f53bfcb4e80f42c089cbffb11c31a8f02e19fe4ba0ee9d101ae3e41517e129,380d389e67f484a8c9f40c06b09c39a56335ec2ebc1a7abdf34b96571e36d54c,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,5e25ee1009954c4682921b9b97394f2bab6bed9738f9df9cb73041b07c8a7251,100000,5949c961968013b3877a118fd72b99bdbab349933d7c08532daa175418aec59d,62f53bfcb4e80f42c089cbffb11c31a8f02e19fe4ba0ee9d101ae3e41517e129,Gaussian Noise-sigma:0.9,Default Classifier,991.7992020479942,1,PGD-step_size:0.01-norm:inf,10,1024,0.0325,0.8712077830000169,86.46933137299999,0.9505,1.0,0.10000000149011612,0.2943228483200073,4.0595915518082393e-10,0.009026610000006485,1.0,1.0,0.10000000149011612,0.2975325584411621,4.0595915518082393e-10
ac7be7ba5466f2449469d5a1d58e294cbd1c83bba387d40c4202f9cba7582845,380d389e67f484a8c9f40c06b09c39a56335ec2ebc1a7abdf34b96571e36d54c,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,d0480c1db3ceec1c36b546b31aa1320bb27f71e4717ba829611fa3acacb7963a,100000,5949c961968013b3877a118fd72b99bdbab349933d7c08532daa175418aec59d,ac7be7ba5466f2449469d5a1d58e294cbd1c83bba387d40c4202f9cba7582845,Gaussian Noise-sigma:0.9,Default Classifier,991.7992020479942,1,PGD-step_size:0.1-norm:1,10,1024,0.0325,0.8697853229999737,86.46933137299999,0.9505,1.0,0.10000000149011612,0.2943228483200073,4.0595915518082393e-10,0.008160459999999148,1.0,1.0,0.10000000149011612,0.2975325584411621,4.0595915518082393e-10
66bee5e66b6a438da2009afc058dae16d74933b2e6ee82a4707aeb049edb3f4b,380d389e67f484a8c9f40c06b09c39a56335ec2ebc1a7abdf34b96571e36d54c,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,f086ccbf7c16d5c12dd4fde7d2acf5c71c58a5c234e3f23c2ec958c6fd7b17a0,100000,5949c961968013b3877a118fd72b99bdbab349933d7c08532daa175418aec59d,66bee5e66b6a438da2009afc058dae16d74933b2e6ee82a4707aeb049edb3f4b,Gaussian Noise-sigma:0.9,Default Classifier,991.7992020479942,1,PGD-step_size:0.1-norm:2,10,1024,0.0325,0.8436699590000103,86.46933137299999,0.9505,1.0,0.10000000149011612,0.2943228483200073,4.0595915518082393e-10,0.008824833999995008,1.0,1.0,0.10000000149011612,0.2975325584411621,4.0595915518082393e-10
827c2b2fe21adcb1d0d4f7b6240f7331d289b5d160bbf14cb15bf07a70f746a0,380d389e67f484a8c9f40c06b09c39a56335ec2ebc1a7abdf34b96571e36d54c,283333b43c0c6eafd5fe2f000bbe99b827849465041c35f728146bf05c8f48e0,970aa6de3d83d6bf578be487e242360f7ad10a2cd80ea783f48341a18ad08011,100000,5949c961968013b3877a118fd72b99bdbab349933d7c08532daa175418aec59d,827c2b2fe21adcb1d0d4f7b6240f7331d289b5d160bbf14cb15bf07a70f746a0,Gaussian Noise-sigma:0.9,Default Classifier,991.7992020479942,1,PGD-step_size:0.1-norm:inf,10,1024,0.0325,0.7092559490000099,86.46933137299999,0.9505,1.0,0.10000000149011612,0.2943228483200073,4.0595915518082393e-10,0.008917725999992854,1.0,1.0,0.10000000149011612,0.2975325584411621,4.0595915518082393e-10
