,classifier_id,data_id,attack_id,n,defense_id,id,def_name,classifier_name,train_time,attack_size,attack_name,attack_iter,attack_batch_size,attack_threshold,attack_time,ben_pred_time,ben_acc,adv_pred_time,adv_acc
034e9acb9f3f6d08ac694e5bd624c4c8c2fa38abaa980180c61517cd356f1b4d,5ddc86ab475fd28be9d1a8cb4bc07718000721eb67a8a0619fb8e8ad6226f54f39e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,6d0e4950356a6c88a51a7e7ae6942c8e255051c9337709140b2a0bf2a1dd12ee,10000,76b45d634992d37e49e5632c4b465099d4aea6674e184cabbc816600a8e1c604,034e9acb9f3f6d08ac694e5bd624c4c8c2fa38abaa980180c61517cd356f1b4d,Feature Squeezing,Default Classifier,146.80821179700024,100,PixelAttack,10,1024,0.03,11.827438541999982,1.2911820849999458,0.9944,0.01472837699975571,1.0
912b000c945811c5fa23e9994528431f1c9b164a692c7b1967ecd5f572315f54,5ddc86ab475fd28be9d1a8cb4bc07718000721eb67a8a0619fb8e8ad6226f54f39e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,b34530f05b636f2dc9f94519068de6020c9a26d0f4392b0861a4851c7fb456c8,10000,76b45d634992d37e49e5632c4b465099d4aea6674e184cabbc816600a8e1c604,912b000c945811c5fa23e9994528431f1c9b164a692c7b1967ecd5f572315f54,Feature Squeezing,Default Classifier,146.80821179700024,100,HopSkipJump,10,1024,0.03,143.631384668,1.2837613649999184,0.9944,0.014930825000192272,0.02
e45e70a70df4adcd3e83731a0d2bd814f3e906d62d03df9fd47e9c9bff48b02d,5ddc86ab475fd28be9d1a8cb4bc07718000721eb67a8a0619fb8e8ad6226f54f39e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,e3cc2d5461ecca7cd52f2de72e000dc59ffba2140ef7dcc1fe786b084216fb06,10000,76b45d634992d37e49e5632c4b465099d4aea6674e184cabbc816600a8e1c604,e45e70a70df4adcd3e83731a0d2bd814f3e906d62d03df9fd47e9c9bff48b02d,Feature Squeezing,Default Classifier,146.80821179700024,100,AdversarialPatch,10,1024,0.03,10.371653853999305,1.283353263999743,0.9944,0.006776565000109258,0.0
d1bac66b20ab9e44fecd5bef0cc52efdec3c144ad40ac06e8b0879eb1e17aefc,5ddc86ab475fd28be9d1a8cb4bc07718000721eb67a8a0619fb8e8ad6226f54f39e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,9e6d12933037b2c398e084883c65e708b8f067077bb0a583c2f752c2a2842f4b,10000,76b45d634992d37e49e5632c4b465099d4aea6674e184cabbc816600a8e1c604,d1bac66b20ab9e44fecd5bef0cc52efdec3c144ad40ac06e8b0879eb1e17aefc,Feature Squeezing,Default Classifier,146.80821179700024,100,Threshold Attack,10,1024,0.03,64.70201938700029,1.2792156479999903,0.9944,0.015175158000602096,1.0
982cd0a763cd93f4c9add7d55a76557a5ef94bbf04d377d32274ceab53deb0d7,58fb5423693e9f56e5a5ae0405d364336639b9fdfa2bcde7c1e10498d96be37d39e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,ba66d6357b5f69e110dd369d4e3c12f8268ff6495c1f8576342bcc289465d048,10000,55006cd434867f3ea2d7e2e18a791bb0b0f6b8f619032507608e4e5b1a2d9cec,982cd0a763cd93f4c9add7d55a76557a5ef94bbf04d377d32274ceab53deb0d7,Gaussian Augmentation,Default Classifier,148.50059258300007,100,PGD,10,1024,0.03,6.41010372799974,1.2512012380002488,0.9964,0.014876797000397346,0.98
8f7e5f9253400f3a680cfdda473ef4a2f4bcf6b5788eb13ca3dc46fd76e335ff,58fb5423693e9f56e5a5ae0405d364336639b9fdfa2bcde7c1e10498d96be37d39e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,d23348e919d89f865c3ead00dc1d97662777f6664ca557d4cffecd76636e34ce,10000,55006cd434867f3ea2d7e2e18a791bb0b0f6b8f619032507608e4e5b1a2d9cec,8f7e5f9253400f3a680cfdda473ef4a2f4bcf6b5788eb13ca3dc46fd76e335ff,Gaussian Augmentation,Default Classifier,148.50059258300007,100,FGM,10,1024,0.03,3.3674924229999306,1.2497034449997955,0.9964,0.014538806000018667,0.99
bd6487dfe164f2925c3c6e2235e70a168472e5dd3045b4110569b987062fbde1,58fb5423693e9f56e5a5ae0405d364336639b9fdfa2bcde7c1e10498d96be37d39e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,9e91486d17e2a978e4aee290de21e66ea3ca7cde311e386fe4ad5665dba4540d,10000,55006cd434867f3ea2d7e2e18a791bb0b0f6b8f619032507608e4e5b1a2d9cec,bd6487dfe164f2925c3c6e2235e70a168472e5dd3045b4110569b987062fbde1,Gaussian Augmentation,Default Classifier,148.50059258300007,100,Carlini,10,1024,0.03,1291.4872003259998,1.2604245239999727,0.9964,0.014517126000100689,1.0
21b4859c6c41d4815fa141b7fe653c3b37f50351ecaf5fa944685332e90490b9,58fb5423693e9f56e5a5ae0405d364336639b9fdfa2bcde7c1e10498d96be37d39e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,6d0e4950356a6c88a51a7e7ae6942c8e255051c9337709140b2a0bf2a1dd12ee,10000,55006cd434867f3ea2d7e2e18a791bb0b0f6b8f619032507608e4e5b1a2d9cec,21b4859c6c41d4815fa141b7fe653c3b37f50351ecaf5fa944685332e90490b9,Gaussian Augmentation,Default Classifier,148.50059258300007,100,PixelAttack,10,1024,0.03,11.812541446000068,1.2516442629994344,0.9964,0.014601120000406809,1.0
0d87d968676bcf8a406b6d2514194ced336c34f0d0dd1d5bcd656ccfd760b543,58fb5423693e9f56e5a5ae0405d364336639b9fdfa2bcde7c1e10498d96be37d39e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,b34530f05b636f2dc9f94519068de6020c9a26d0f4392b0861a4851c7fb456c8,10000,55006cd434867f3ea2d7e2e18a791bb0b0f6b8f619032507608e4e5b1a2d9cec,0d87d968676bcf8a406b6d2514194ced336c34f0d0dd1d5bcd656ccfd760b543,Gaussian Augmentation,Default Classifier,148.50059258300007,100,HopSkipJump,10,1024,0.03,136.4922347010006,1.2559951420007565,0.9964,0.014864637999380648,0.02
02457110668b658dc81dab6fa2d417ed0110ae16621ed627c0c794632384c7de,58fb5423693e9f56e5a5ae0405d364336639b9fdfa2bcde7c1e10498d96be37d39e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,e3cc2d5461ecca7cd52f2de72e000dc59ffba2140ef7dcc1fe786b084216fb06,10000,55006cd434867f3ea2d7e2e18a791bb0b0f6b8f619032507608e4e5b1a2d9cec,02457110668b658dc81dab6fa2d417ed0110ae16621ed627c0c794632384c7de,Gaussian Augmentation,Default Classifier,148.50059258300007,100,AdversarialPatch,10,1024,0.03,10.405570764000004,1.267232629999853,0.9964,0.006280440999944403,0.0
0230c22ba89e482f7991b2463870c6c842963c751b00ab7023d6db76ef879f29,58fb5423693e9f56e5a5ae0405d364336639b9fdfa2bcde7c1e10498d96be37d39e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,9e6d12933037b2c398e084883c65e708b8f067077bb0a583c2f752c2a2842f4b,10000,55006cd434867f3ea2d7e2e18a791bb0b0f6b8f619032507608e4e5b1a2d9cec,0230c22ba89e482f7991b2463870c6c842963c751b00ab7023d6db76ef879f29,Gaussian Augmentation,Default Classifier,148.50059258300007,100,Threshold Attack,10,1024,0.03,64.55953764599963,1.2564650450003683,0.9964,0.015111769000213826,1.0
84a5a4784c68ed394368259adc021ff18f02c72da97abfa4a24307662be47072,fb452eab52e654ee5b10d95bb1a83e114cb0b45432c0f5c3b827047fe342a51739e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,ba66d6357b5f69e110dd369d4e3c12f8268ff6495c1f8576342bcc289465d048,10000,4544e6010c392af5ef913425b904498a9b8d0c9d172d897fcde461b276a06815,84a5a4784c68ed394368259adc021ff18f02c72da97abfa4a24307662be47072,Spatial Smoothing,Default Classifier,151.27127768399987,100,PGD,10,1024,0.03,6.422463375000007,4.317584903999887,0.3034,0.07094611499996972,0.26
faf4fe5efb64fd5454404172ec7e403fd2a9657426e955363cf6b807a3514932,fb452eab52e654ee5b10d95bb1a83e114cb0b45432c0f5c3b827047fe342a51739e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,d23348e919d89f865c3ead00dc1d97662777f6664ca557d4cffecd76636e34ce,10000,4544e6010c392af5ef913425b904498a9b8d0c9d172d897fcde461b276a06815,faf4fe5efb64fd5454404172ec7e403fd2a9657426e955363cf6b807a3514932,Spatial Smoothing,Default Classifier,151.27127768399987,100,FGM,10,1024,0.03,4.082471568000074,4.265499266000006,0.3034,0.0693767980001212,0.27
f63854ff91d577eaaa7719c417c30f939bf628221439d0e67879ef078159ca0c,fb452eab52e654ee5b10d95bb1a83e114cb0b45432c0f5c3b827047fe342a51739e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,9e91486d17e2a978e4aee290de21e66ea3ca7cde311e386fe4ad5665dba4540d,10000,4544e6010c392af5ef913425b904498a9b8d0c9d172d897fcde461b276a06815,f63854ff91d577eaaa7719c417c30f939bf628221439d0e67879ef078159ca0c,Spatial Smoothing,Default Classifier,151.27127768399987,100,Carlini,10,1024,0.03,4268.242507299001,4.275262267001381,0.3034,0.04493042000103742,0.27
d3b1fb6a77c7874ac002b82f6c2bd7cfcc7626385ac459dd3eeb305c707efb56,fb452eab52e654ee5b10d95bb1a83e114cb0b45432c0f5c3b827047fe342a51739e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,6d0e4950356a6c88a51a7e7ae6942c8e255051c9337709140b2a0bf2a1dd12ee,10000,4544e6010c392af5ef913425b904498a9b8d0c9d172d897fcde461b276a06815,d3b1fb6a77c7874ac002b82f6c2bd7cfcc7626385ac459dd3eeb305c707efb56,Spatial Smoothing,Default Classifier,151.27127768399987,100,PixelAttack,10,1024,0.03,34.432236081000156,4.383049825000853,0.3034,0.0460049049997906,0.26
36d5651fe0a4bfc40dff4c8882566d6f64e0176299940479595a8e77837ede76,fb452eab52e654ee5b10d95bb1a83e114cb0b45432c0f5c3b827047fe342a51739e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,b34530f05b636f2dc9f94519068de6020c9a26d0f4392b0861a4851c7fb456c8,10000,4544e6010c392af5ef913425b904498a9b8d0c9d172d897fcde461b276a06815,36d5651fe0a4bfc40dff4c8882566d6f64e0176299940479595a8e77837ede76,Spatial Smoothing,Default Classifier,151.27127768399987,100,HopSkipJump,10,1024,0.03,134.13371830899996,4.316457871000239,0.3034,0.056959002000439796,0.15
900cfeefd6d402f041c7c339efe092b38ed9a971af3a26f8e462d8bcd805758a,fb452eab52e654ee5b10d95bb1a83e114cb0b45432c0f5c3b827047fe342a51739e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,e3cc2d5461ecca7cd52f2de72e000dc59ffba2140ef7dcc1fe786b084216fb06,10000,4544e6010c392af5ef913425b904498a9b8d0c9d172d897fcde461b276a06815,900cfeefd6d402f041c7c339efe092b38ed9a971af3a26f8e462d8bcd805758a,Spatial Smoothing,Default Classifier,151.27127768399987,100,AdversarialPatch,10,1024,0.03,10.670033104999675,4.242907899999409,0.3034,0.008382244999666,0.0
55546cbb009816d321d5e9e278c1da4de995b84b0d4df7714f803533f8dea174,fb452eab52e654ee5b10d95bb1a83e114cb0b45432c0f5c3b827047fe342a51739e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,9e6d12933037b2c398e084883c65e708b8f067077bb0a583c2f752c2a2842f4b,10000,4544e6010c392af5ef913425b904498a9b8d0c9d172d897fcde461b276a06815,55546cbb009816d321d5e9e278c1da4de995b84b0d4df7714f803533f8dea174,Spatial Smoothing,Default Classifier,151.27127768399987,100,Threshold Attack,10,1024,0.03,106.49587813799917,4.326344651999534,0.3034,0.04511390199877496,0.27
2b490ff752b035865e177a97518fea6c391bb9688b6611d618f9f870e936fb08,749240c14b1fe9c772fd31e8490e5c15ed3368e642dd6cb38a6ae4f132d814ca39e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,ba66d6357b5f69e110dd369d4e3c12f8268ff6495c1f8576342bcc289465d048,10000,d40dcaef4395cef7626617f8d5b75114766a5cb6cee7c33845e9d74d48ac252a,2b490ff752b035865e177a97518fea6c391bb9688b6611d618f9f870e936fb08,Label Smoothing,Default Classifier,153.86634219199914,100,PGD,10,1024,0.03,6.234156686999995,1.2522384980002244,0.9965,0.014921574000254623,0.98
75a8cf001ca5edbc8a3d12f0bbf5657f2dba6d86ec0f9f4654dbf4597150a0cc,749240c14b1fe9c772fd31e8490e5c15ed3368e642dd6cb38a6ae4f132d814ca39e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,d23348e919d89f865c3ead00dc1d97662777f6664ca557d4cffecd76636e34ce,10000,d40dcaef4395cef7626617f8d5b75114766a5cb6cee7c33845e9d74d48ac252a,75a8cf001ca5edbc8a3d12f0bbf5657f2dba6d86ec0f9f4654dbf4597150a0cc,Label Smoothing,Default Classifier,153.86634219199914,100,FGM,10,1024,0.03,4.499648184999387,1.2569207640008244,0.9965,0.014702200000101584,0.98
1b997b6c842cc647ab76265ed8319a9638d3adae9b731be9b23e9e2c0debb739,749240c14b1fe9c772fd31e8490e5c15ed3368e642dd6cb38a6ae4f132d814ca39e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,9e91486d17e2a978e4aee290de21e66ea3ca7cde311e386fe4ad5665dba4540d,10000,d40dcaef4395cef7626617f8d5b75114766a5cb6cee7c33845e9d74d48ac252a,1b997b6c842cc647ab76265ed8319a9638d3adae9b731be9b23e9e2c0debb739,Label Smoothing,Default Classifier,153.86634219199914,100,Carlini,10,1024,0.03,1302.4147233790009,1.2646802509989357,0.9965,0.014866015000734478,0.99
c77b21c48414d22505f5693c2e48e1314fd8ffdcfa23d6b5daabaf35377e84b1,749240c14b1fe9c772fd31e8490e5c15ed3368e642dd6cb38a6ae4f132d814ca39e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,6d0e4950356a6c88a51a7e7ae6942c8e255051c9337709140b2a0bf2a1dd12ee,10000,d40dcaef4395cef7626617f8d5b75114766a5cb6cee7c33845e9d74d48ac252a,c77b21c48414d22505f5693c2e48e1314fd8ffdcfa23d6b5daabaf35377e84b1,Label Smoothing,Default Classifier,153.86634219199914,100,PixelAttack,10,1024,0.03,11.690646667999317,1.2615226050002093,0.9965,0.01537807100066857,1.0
e3ea4e312fad1d532a30f03bff850c7ac79eba04a9a2ee7459af38ddb45f9f63,749240c14b1fe9c772fd31e8490e5c15ed3368e642dd6cb38a6ae4f132d814ca39e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,c8b54b6f40524cd817fdb82255926fd68da54b961c5378cde675e2311a2b2a4b,10000,d40dcaef4395cef7626617f8d5b75114766a5cb6cee7c33845e9d74d48ac252a,e3ea4e312fad1d532a30f03bff850c7ac79eba04a9a2ee7459af38ddb45f9f63,Label Smoothing,Default Classifier,153.86634219199914,100,HopSkipJump,10,1024,0.03,137.00920925600076,1.257981104999999,0.9965,0.014535571999658714,0.02
c7e6daaf3229cdf42b52d47eb79786360d0dfe201569e27b966812e1408a821b,749240c14b1fe9c772fd31e8490e5c15ed3368e642dd6cb38a6ae4f132d814ca39e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,e3cc2d5461ecca7cd52f2de72e000dc59ffba2140ef7dcc1fe786b084216fb06,10000,d40dcaef4395cef7626617f8d5b75114766a5cb6cee7c33845e9d74d48ac252a,c7e6daaf3229cdf42b52d47eb79786360d0dfe201569e27b966812e1408a821b,Label Smoothing,Default Classifier,153.86634219199914,100,AdversarialPatch,10,1024,0.03,10.391581875001066,1.2624808619984833,0.9965,0.007004704999417299,0.0
80a827173da69639802d651a3c355dbc2a1557da24ffee8bf102d5f318b5c998,749240c14b1fe9c772fd31e8490e5c15ed3368e642dd6cb38a6ae4f132d814ca39e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,9e6d12933037b2c398e084883c65e708b8f067077bb0a583c2f752c2a2842f4b,10000,d40dcaef4395cef7626617f8d5b75114766a5cb6cee7c33845e9d74d48ac252a,80a827173da69639802d651a3c355dbc2a1557da24ffee8bf102d5f318b5c998,Label Smoothing,Default Classifier,153.86634219199914,100,Threshold Attack,10,1024,0.03,64.9409044389995,1.2575519709989749,0.9965,0.014910539999618777,1.0
6fc86e38eab6007543b5614f49c0d12d6c68457e3e3279ff7302642dc3e1f94a,639a4f2d130073732c46b93caf9dcb30a3749218a572973061f5966151deda3739e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,ba66d6357b5f69e110dd369d4e3c12f8268ff6495c1f8576342bcc289465d048,10000,069ed89cdec71c0ecaf068dd1d0838578a1d950ff1647d360568a2a6b964c770,6fc86e38eab6007543b5614f49c0d12d6c68457e3e3279ff7302642dc3e1f94a,Total Variance Minimization,Default Classifier,155.6426616159988,100,PGD,10,1024,0.03,6.161274776999562,50.00177073799932,0.2888,0.5397905110003194,0.56
d59169f4853a74027df554715a45dc107b93690349b839df327b2769412b836d,639a4f2d130073732c46b93caf9dcb30a3749218a572973061f5966151deda3739e5b4830d4d9c14db7368a95b65d5463ea3d09520373723430c03a5a453b5df,a39766b372edf58815b9655fd4c457e035a5571caf4d8de0f2a7d0674a748b02,d23348e919d89f865c3ead00dc1d97662777f6664ca557d4cffecd76636e34ce,10000,069ed89cdec71c0ecaf068dd1d0838578a1d950ff1647d360568a2a6b964c770,d59169f4853a74027df554715a45dc107b93690349b839df327b2769412b836d,Total Variance Minimization,Default Classifier,155.6426616159988,100,FGM,10,1024,0.03,6.436002849000943,48.72127774100045,0.29,0.5107086909993086,0.54
